emp_length,annual_income,debt_to_income,delinq_2y,months_since_last_delinq,inquiries_last_12m,total_credit_lines,open_credit_lines,total_credit_limit,total_credit_utilized,num_collections_last_12m,num_historical_failed_to_pay,months_since_90d_late,current_accounts_delinq,total_collection_amount_ever,current_installment_accounts,accounts_opened_24m,months_since_last_credit_inquiry,num_satisfactory_accounts,num_accounts_30d_past_due,num_active_debit_accounts,total_debit_limit,num_total_cc_accounts,num_open_cc_accounts,num_cc_carrying_balance,num_mort_accounts,account_never_delinq_percent,tax_liens,public_record_bankrupt,loan_amount,term,combined_annual_income,combined_dti,months_since_last_delinq_never,months_since_90d_late_never,months_since_last_credit_inquiry_never,emp_length_missing,credit_history_years,loan_to_income,installment_to_income,credit_utilization_ratio,open_credit_ratio,cc_balance_ratio,open_cc_ratio,recent_account_ratio,accounts_per_credit_year,inquiries_per_credit_year,total_negative_marks,has_delinq_history,log_annual_income,log_loan_amount,homeownership_MORTGAGE,homeownership_OWN,homeownership_RENT,application_type_individual,application_type_joint,region_Midwest,region_Northeast,region_South,region_West,loan_purpose_car,loan_purpose_credit_card,loan_purpose_debt_consolidation,loan_purpose_home_improvement,loan_purpose_house,loan_purpose_major_purchase,loan_purpose_medical,loan_purpose_moving,loan_purpose_other,loan_purpose_renewable_energy,loan_purpose_small_business,loan_purpose_vacation,state_encoded,target_delinquent
-1.6560856966911743,-0.5868633863744984,-0.005753052488047,-0.3097076624780746,0.8785811597110679,0.0018175268974893,-0.0652691343932836,0.7813113782115219,-0.2597657097633833,0.2709348940316342,-0.109309949203341,-0.2178008245258891,0.5467910816030024,-0.0119531399195473,-0.1691936422133973,2.7965809757924105,0.192373010452544,-0.3842798729513675,0.786990348839423,-0.0119531399195473,-0.6478587525683666,-0.551990680523914,-0.8997681877777611,-0.8371751884507085,-0.6688071563040473,0.9307836753401404,0.5830454521871933,-0.067565979426233,-0.3616479843608445,-1.244439334861452,-0.6573268287071006,-0.6900780853524443,0.1712253683551015,0.8789770522570713,0.546976572124308,-0.3833756599058232,-0.2897014193212847,-0.0805777322242299,-0.9467892066253828,-0.822108740491969,0.3219404537726414,1.0080929510339776,0.2974261000544356,0.039473692175125,0.0702978863603646,-0.2677643093346986,-0.141441490444601,-0.3350146323927002,-0.6101474781631094,-1.0485371338301193,-1.7464420556540416,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030266343825665855,0
1.1513150435888295,0.302754245251361,-0.3568390766831655,-0.3097076624780746,0.8785811597110679,0.4122268263305624,-1.156485601376349,-0.9215280412668556,-0.6559335268447832,-0.104875349003234,-0.109309949203341,-0.2178008245258891,0.5467910816030024,-0.0119531399195473,-0.1141240805123432,0.4416261249816368,-0.1226237318089315,-0.3963456756844237,-0.918825548939168,-0.0119531399195473,-1.0564919538639663,-0.9967890010329042,-1.4112699796683144,-1.247698923592912,-1.271026103323385,-0.8108591280228596,0.5830454521871933,-0.067565979426233,-0.3616479843608445,-1.0989455715472398,-0.6573268287071006,0.1511723068636017,-0.4566152190282845,0.8789770522570713,0.546976572124308,-0.3833756599058232,-0.2897014193212847,-0.0805777322242299,-1.2249333433959884,-1.1476869127911282,1.2501648978864732,0.6808179765571204,-0.7376928216097198,1.6387772658790416,1.4567290828243746,-0.9917561080322436,0.0101899349186098,-0.3350146323927002,-0.6101474781631094,0.5054501610105364,-1.2687364759272737,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.013812111801242236,0
-0.8138654746071732,-0.0234388863447874,-0.5458853974036141,-0.3097076624780746,-1.0386379767839478,1.233045425196709,1.865344614884447,0.7813113782115219,-0.4631916116301378,0.6825331284997064,-0.109309949203341,-0.2178008245258891,0.5467910816030024,-0.0119531399195473,-0.1691936422133973,1.4508924896148256,-0.4376204740704072,-0.3691976195350475,0.786990348839423,-0.0119531399195473,0.1694076500228329,0.0296686616801501,1.529865323702367,0.1891341494048009,0.5356307377346279,-0.8108591280228596,0.0930337729745726,-0.067565979426233,-0.3616479843608445,-0.9995248332825284,-0.6573268287071006,-0.1572861702822817,-0.7946832276193386,-1.1376861289292608,0.546976572124308,-0.3833756599058232,-0.2897014193212847,0.4338263950622353,-1.0228628166823008,-0.9111557619754992,1.8859676418803093,-0.9991935590907448,0.4124393135726751,-1.431885595632478,-0.955016347303717,0.4562274893628465,0.144973424130353,-0.3350146323927002,-0.6101474781631094,0.0840689118124529,-1.018964283948736,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03048748696558915,0
1.1513150435888295,-0.2161893731970569,-0.4828699571634645,-0.3097076624780746,-1.1392134068951618,0.0018175268974893,0.6062486914424488,0.4407434943158463,-0.7044819493318957,-0.5100426449091975,-0.109309949203341,-0.2178008245258891,-1.853184619302276,-0.0119531399195473,-0.1691936422133973,1.4508924896148256,0.5073697527140197,-0.4023785770509517,0.4458271692837047,-0.0119531399195473,0.1694076500228329,-0.5671974607122556,-0.0046400519692929,-0.2213895857374028,0.234521264224959,-0.8108591280228596,-2.4223595136502127,-0.067565979426233,-0.3616479843608445,1.8109296947370024,-0.6573268287071006,-0.3395570885957584,-0.6819938914223206,-1.1376861289292608,-1.828231867621446,-0.3833756599058232,-0.2897014193212847,0.1766243314190026,2.398072335564721,3.093177485362023,0.1528923020548446,-0.399189439216507,0.7410484950533591,-0.5756430669417658,-0.1038120778467431,-0.0310746828374242,-0.1793493467854036,-0.3350146323927002,-0.6101474781631094,-0.2251408471823523,1.3378767397356863,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01411904761904762,0
-1.0946055486351736,-0.6101861952836231,0.2913197372155146,-0.3097076624780746,-1.067972477233052,-0.4085917725355837,-0.736786960229016,-0.9215280412668556,-0.7278770303199815,-0.4278392635715082,-0.109309949203341,-0.2178008245258891,-1.768450274722027,-0.0119531399195473,-0.1691936422133973,-0.2312181181071557,-0.1226237318089315,-0.3842798729513675,-0.918825548939168,-0.0119531399195473,-0.6478587525683666,-0.5595940706180849,-0.1325154999419312,-0.8371751884507085,-0.6688071563040473,-0.8108591280228596,-0.190084086126052,-0.067565979426233,-0.3616479843608445,-1.409332266617559,-0.6573268287071006,-0.274892975114085,-0.0806008013096633,-1.1376861289292608,-1.828231867621446,-0.3833756599058232,-0.2897014193212847,-0.8521839231539278,-1.4040017171463692,-1.3572931785177151,0.6481418823732339,-0.6049051374591032,0.2974261000544356,-1.5598298815287912,0.4433906668041681,-0.1285351172774783,-0.1793493467854036,-0.3350146323927002,-0.6101474781631094,-0.1088835137407841,-2.636917693147796,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007897890699904124,0
0.5898348955328289,-0.735132991645475,-0.2050876083497444,-0.3097076624780746,0.8785811597110679,0.0018175268974893,0.1865500502951159,0.2704595523680085,-0.6474594639541321,-0.154887704544153,-0.109309949203341,1.0852810316119093,0.5467910816030024,-0.0119531399195473,-0.1691936422133973,-0.2312181181071557,0.192373010452544,-0.4023785770509517,0.2752455795058456,-0.0119531399195473,0.1694076500228329,-0.5139737300530601,0.762612635866537,0.5996578845470046,0.8367402112442966,-0.8108591280228596,0.5830454521871933,1.3921928353380606,-0.3616479843608445,-0.1289871494524926,1.521313228560753,-0.8302864840551186,-0.1852408992068943,0.8789770522570713,0.546976572124308,-0.3833756599058232,-0.2897014193212847,0.8196294905270842,2.1127962978512795,1.0228342358699354,1.0206830064216197,-0.1111874616768729,0.2033243799031488,-0.3813956693259053,-0.1038120778467431,-0.5647865857234351,-0.2425291073534082,0.856905279550833,1.6389480179620963,-1.5364266635294617,0.2028433150619553,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0210140306122449,0
1.1513150435888295,0.1159345426099305,0.8166627441155361,-0.3097076624780746,-1.141308728355812,0.4122268263305624,2.201103527802313,1.292163204055035,0.7714621453186676,0.9457292807252186,-0.109309949203341,-0.2178008245258891,-1.7709424613273284,-0.0119531399195473,-0.1691936422133973,0.778048246526033,2.0823534640213976,-0.3933292250011596,1.2987351181730002,-0.0119531399195473,0.1694076500228329,-0.198433041144973,2.5528689074834734,1.0101816196892084,0.234521264224959,-0.2303115269018596,-1.5512276394944426,-0.067565979426233,-0.3616479843608445,2.295908905784376,1.521313228560753,0.6334891984008015,1.17853004701416,-1.1376861289292608,-1.828231867621446,-0.3833756599058232,-0.2897014193212847,0.6910284587054679,0.6117009565495981,-0.0314188934797239,-0.3221732692538722,-0.8253148141475983,-0.8969418864811285,-1.2690474135826246,0.0525315634820883,0.417243315586825,-0.1262783479082798,-0.3350146323927002,-0.6101474781631094,1.006863356181941,1.516757581479284,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.007897890699904124,0
1.1513150435888295,-0.2161893731970569,-0.8307409078769428,1.1307930932339003,-1.2020730507146704,-0.4085917725355837,1.3617062455076476,1.1218792621071974,-0.8426801501031621,-0.8013423619809871,-0.109309949203341,-0.2178008245258891,-1.9279502174613183,-0.0119531399195473,4.4477990754017664,-0.9040623611959484,-0.1226237318089315,-0.3993621263676877,1.1281535283951412,-0.0119531399195473,0.5780408513184326,-0.6774466170777318,2.80861980342875,2.036490957544717,2.3422875787926407,0.3502360742191404,-3.043040973986199,-0.067565979426233,-0.3616479843608445,-0.9049538871282904,-0.6573268287071006,-0.3395570885957584,-1.3040850228772871,-1.1376861289292608,-1.828231867621446,-0.3833756599058232,-0.2897014193212847,0.4338263950622353,-0.7970192868258259,-0.6467974169462687,-0.4792163669552904,-0.4268819370568566,0.182412886536196,-0.6916365129466654,-0.725845967065301,0.196332997522702,-0.3267687881107476,0.2609453235790663,1.6389480179620963,-0.2251408471823523,-0.818057236816918,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010429835651074587,0
-1.6560856966911743,-0.038265846871885,-0.0616953310685879,-0.3097076624780746,-1.1371180854345115,0.4122268263305624,-0.9886061449174156,-0.751244099319018,-0.0501186843151039,-0.3600782442588935,-0.109309949203341,-0.2178008245258891,0.5467910816030024,-0.0119531399195473,0.3638010442503765,0.1052040034372404,-0.1226237318089315,-0.4023785770509517,-0.748243959161309,-0.0119531399195473,-0.6478587525683666,-0.5633957656651702,-1.0276436357503995,-1.0424370560218104,-0.6688071563040473,-0.2303115269018596,-0.5058693905075192,-0.067565979426233,-0.3616479843608445,1.3259504836896283,-0.6573268287071006,-0.1713070101525492,0.0711848352006058,-1.1376861289292608,0.546976572124308,-0.3833756599058232,-0.2897014193212847,0.0480232995973863,1.294017020777635,1.8008392190263662,-0.8210661992951062,0.5171804893186921,1.332545021718591,-0.2803870225656582,0.9408477073959056,-0.921213317389919,-0.0201363501540321,-0.3350146323927002,-0.6101474781631094,0.0621852497922562,1.1313748189452426,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003273809523809524,0
-1.0946055486351736,0.1544846399803844,-0.7612953206735127,-0.3097076624780746,-1.1245461566706096,-0.4085917725355837,-0.6528472319995495,-0.9215280412668556,0.1120499303943115,-0.5771496704697332,-0.109309949203341,-0.2178008245258891,0.5467910816030024,-0.0119531399195473,-0.0157855774747465,-0.2312181181071557,-0.4376204740704072,-0.3993621263676877,-0.918825548939168,-0.0119531399195473,-0.6478587525683666,-0.719265262595671,-0.6440172918324845,-1.0424370560218104,-0.6688071563040473,0.3502360742191404,-1.594784233202232,-0.067565979426233,-0.3616479843608445,-1.0989455715472398,-0.6573268287071006,0.0109639081609274,-1.1798967748234306,-1.1376861289292608,0.546976572124308,-0.3833756599058232,-0.2897014193212847,0.9482305223487004,-1.1837268046151586,-1.099453109487548,-1.1363134900946876,-0.7591919111410494,1.332545021718591,-1.3599169348158016,-0.1038120778467431,-0.9613788297652138,-0.3482116159398886,-0.3350146323927002,-0.6101474781631094,0.3267624905491511,-1.2687364759272737,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01997051114023591,0
